movieId,movieclipId,sim,rank
111,000079293_sGLXpKnQfSs,0.03759735115219133,0
111,000007366_IB2eLqqkLaI,0.037395280168040515,1
111,000000111_1ve57l3c19g,1.0,2
111,000001799_J0SN6An2yCg,0.03699357599244198,3
111,000003437_MqMD1DK0CTQ,0.036732694790649036,4
111,000006267_F6Y4Vd970zw,0.5,5
111,000079293_dry7kY2BMlk,0.03576242369085122,6
111,000007173_uDffmOSVnBM,0.03574581258127649,7
111,000006349_Y15DS1LKh4g,0.5,8
111,000079293_BQl4CNHsgvc,0.03556379665296282,9
111,000004205__sZ4U5aOee0,0.03538204479242862,10
111,000006550_2uyy1EOBBm4,0.5,11
111,000005677_b2WuWXRVdfk,0.03531857036025828,12
111,000005677_70yAXCvid4k,0.03513460218037917,13
111,000006724_CKJJbZe4TWM,0.5,14
111,000005292_GuuUX-4_K-A,0.034607895548940185,15
111,000003359_6DQTWY9wTO8,0.03447013090632437,16
111,000007027_QxXbtzn-6PE,0.5,17
111,000091653_aaaIdkgVahY,0.034086974874431436,18
111,000005677_XAm-zfxcktE,0.0340850450790363,19
111,000007173_KOXE9k1TX-s,0.5,20
111,000004205_z_a4zak_zk0,0.034043294898725436,21
111,000031049_iGJCWeK7YCA,0.033993295935359887,22
111,000007366_GU_FUlOapf8,0.5,23
111,000000737_BVrhE9NOwww,0.03383831420391122,24
111,000002890_qhH634B4jGg,0.033516038810752005,25
111,000006166_KQDbtR9Z-zo,0.5,26
111,000000737_ct-PElgfWJY,0.03324460909824856,27
111,000113416_FmEHRr23Hro,0.03315043989988309,28
111,000008596_1V2V5tes6YY,0.5,29
111,000040964_vSBQt-6fDr8,0.03310408725222855,30
111,000004386_45RmWBZsU1Y,0.03307338360628086,31
111,000026629_F5GWqOrzQ3g,0.5,32
111,000079293_NY9q_Vfbi5Q,0.033068665653958974,33
111,000031049_S-hMzdxcOD0,0.0330368564218048,34
111,000036519_-HPjEz0u-9Q,0.5,35
111,000040964_sFJmNKLW-2A,0.03300128318414972,36
111,000007173_2yhGVaVwceE,0.03299326349567576,37
111,000040964_BKR1-S8aRaQ,0.5,38
111,000005677_YSQ_eohNRrM,0.03296655024011122,39
111,000004333_9ecF-Go9lt8,0.03287089835290698,40
111,000042732_reIyMTBfEwQ,0.5,41
111,000044193_ntQrC5iclmI,0.03278152908842984,42
111,000004060_HdaBcsWogXE,0.03269676431930668,43
